workerid,year,sex,age,start_year,region,treated,earnings,sample_weight,quarter_birth,schooling
29450,2008,M,46,1995,2,1,25467.172,.743177,4,16
29450,2009,M,47,1995,2,1,46803.246,.82658458,3,16
29450,2010,M,48,1995,2,1,36057.488,.2428683,4,16
29451,1995,M,49,1995,4,0,111288.54,.020269908,3,14
29451,1998,M,52,1995,4,0,14287.346,.40670931,3,14
29451,2002,M,56,1995,4,0,53735.066,.609721,3,14
29451,2009,M,63,1995,4,0,7555.4727,.7927202,3,14
29452,2000,M,38,1995,4,1,9538.3018,.15458217,1,15
29452,2001,M,39,1995,4,1,39033.887,.8450672,2,15
29452,2004,M,42,1995,4,1,29437.029,.18985768,3,15
29453,1996,M,34,1995,2,0,10436.274,.28207022,1,15
29453,2010,M,48,1995,2,0,103597.01,.26897144,1,15
29453,2011,M,49,1995,2,0,50594.461,.56390792,1,15
29454,1997,F,35,1995,2,0,13155.965,.15191154,3,16
29454,1998,F,36,1995,2,0,188810.28,.34373751,3,16
29454,1999,F,37,1995,2,0,262546.97,.80480444,3,16
29455,1996,F,34,1995,1,0,25380.297,.31328273,1,19
29455,1997,F,35,1995,1,0,246992.56,.72890741,4,19
29456,1998,M,51,1998,3,1,17650.451,.62177974,2,16
29456,1999,M,52,1998,3,1,344905.94,.53731239,1,16
29457,1995,M,32,1995,1,0,67386.875,.78839588,4,13
29457,1998,M,35,1995,1,0,60349.328,.86152816,3,13
29457,2004,M,41,1995,1,0,31435.592,.066380672,2,13
29457,2006,M,43,1995,1,0,91531.125,.075452507,2,13
29457,2007,M,44,1995,4,0,204780.03,.85742629,2,13
29458,1995,M,48,1995,1,0,200227.83,.05740146,3,16
29458,1996,M,49,1995,1,0,41347.621,.73501676,1,16
29458,2001,M,54,1995,1,0,39703.793,.86526668,3,16
29458,2002,M,55,1995,1,0,330159,.21242875,2,16
29459,2002,M,55,1995,2,0,22118.438,.86118782,4,18
29459,2004,M,57,1995,2,0,377704.44,.71301889,4,18
29460,1995,M,48,1995,4,0,98739.453,.77288955,4,16
29460,1998,M,51,1995,4,0,6004.813,.18848908,3,16
29460,2002,M,55,1995,4,0,28341.557,.045606147,3,16
29460,2004,M,57,1995,4,0,87461.281,.29903522,3,16
29461,1996,F,33,1995,2,0,16429.049,.09725301,4,12
29461,1997,F,34,1995,2,0,126130.87,.76309717,1,12
29461,1998,F,35,1995,2,0,4203.2573,.42775634,4,12
29462,1999,F,36,1997,4,1,57911.539,.65800738,3,15
29462,2003,F,40,1997,4,1,940215.69,.1156401,1,15
29462,2004,F,41,1997,4,1,14880.298,.58169222,2,15
29462,2006,F,43,1997,4,1,37671.719,.39922023,3,15
29462,2011,F,48,1997,4,1,15825.836,.29991519,3,15
29463,1997,F,34,1995,2,0,25883.092,.42306095,2,13
29463,2000,F,37,1995,2,0,74303.266,.4340876,2,13
29463,2001,F,38,1995,2,0,12990.739,.14402258,1,13
29463,2002,F,39,1995,2,0,15402.274,.18160062,1,13
29463,2004,F,41,1995,2,0,21717.561,.96423292,3,13
29463,2009,F,46,1995,2,0,8472.1123,.86479521,2,13
29463,2011,F,48,1995,2,0,88549.336,.51877451,1,13
29464,1999,F,36,1995,4,1,18197.711,.47148982,2,13
29464,2000,F,37,1995,4,1,12339.156,.51811051,2,13
29464,2008,F,45,1995,4,1,91246.297,.39579266,2,13
29464,2010,F,47,1995,4,1,14946.128,.21672134,4,13
29465,1998,M,50,1995,4,0,65213.266,.54737586,3,15
29465,2002,M,54,1995,4,0,83392.484,.90122443,4,15
29465,2003,M,55,1995,4,0,121132.92,.32227448,2,15
29466,1998,M,50,1996,5,0,44550.031,.82993561,2,18
29466,2004,M,56,1996,5,0,132390.42,.15940553,3,18
29467,1997,M,33,1995,2,0,74239.148,.44748655,4,16
29467,1998,M,34,1995,2,0,81040.922,.4923369,3,16
29467,2000,M,36,1995,2,0,136569.86,.76403129,2,16
29467,2001,M,37,1995,2,0,69746.438,.95278883,3,16
29467,2002,M,38,1995,2,0,25186.66,.64306337,4,16
29467,2007,M,43,1995,2,0,15386.846,.74968272,2,16
29467,2009,M,45,1995,2,0,17132.252,.72075397,1,16
29467,2010,M,46,1995,2,0,204426.16,.094858468,1,16
29468,1995,M,31,1995,1,0,21639.154,.035679873,1,14
29468,1998,M,34,1995,1,0,25989.77,.59134811,3,14
29468,1999,M,35,1995,1,0,7121.855,.46762499,3,14
29468,2003,M,39,1995,1,0,23710.766,.31665671,4,14
29468,2004,M,40,1995,1,0,18705.766,.383288,2,14
29469,1996,M,48,1995,4,0,284587.56,.6853618,1,20
29469,1997,M,49,1995,4,0,148232.31,.96232283,1,20
29469,2004,M,56,1995,4,0,50317.148,.40353465,4,20
29470,2004,M,40,1995,4,0,55666.406,.07397712,3,18
29470,2009,M,45,1995,4,0,34896.547,.13148299,4,18
29471,1999,M,35,1995,4,0,12729.049,.37729669,4,15
29471,2005,M,41,1995,4,0,34043.859,.21553609,1,15
29471,2006,M,42,1995,4,0,102561.16,.92418367,2,15
29471,2007,M,43,1995,4,0,205193.92,.27827868,1,15
29471,2009,M,45,1995,4,0,44940.281,.60272568,1,15
29472,1995,M,31,1995,2,1,19063.443,.38998112,4,12
29472,1998,M,34,1995,2,1,4634.1636,.12936322,4,12
29473,1997,M,33,1995,5,0,87163.828,.068458468,2,19
29473,2010,M,46,1995,5,0,27292.52,.41829664,3,19
29474,1998,M,50,1995,1,1,18427.166,.24902308,3,12
29474,1999,M,51,1995,1,1,9958.125,.57826018,4,12
29474,2000,M,52,1995,1,1,53722.336,.976996,2,12
29475,1996,M,32,1995,2,0,61417.867,.52299958,3,17
29475,1997,M,33,1995,2,0,6000.9541,.89752078,2,17
29475,1998,M,34,1995,2,0,406456.94,.73001355,2,17
29476,2006,M,42,2001,3,1,110053.26,.44875506,2,15
29476,2009,M,45,2001,3,1,16763.277,.61493963,3,15
29477,1995,M,31,1995,4,0,21869.178,.37415054,3,14
29477,1997,M,33,1995,4,0,13861.41,.66353422,1,14
29477,2002,M,38,1995,4,0,57240.254,.92475373,2,14
29477,2003,M,39,1995,4,0,23907.053,.015999619,3,14
29478,2004,M,56,2002,1,1,134935.33,.4411079,2,14
29478,2005,M,57,2002,1,1,7423.8643,.89654779,2,14
29478,2007,M,59,2002,1,1,12826.569,.74295366,2,14
29478,2008,M,60,2002,1,1,119673.09,.76627487,3,14
29479,1996,F,32,1995,1,0,38708.223,.23445852,2,17
29479,2001,F,37,1995,1,0,41067.098,.90612733,3,17
29479,2002,F,38,1995,1,0,73023.898,.88988608,2,17
29479,2004,F,40,1995,1,0,327932.38,.44877461,2,17
29479,2007,F,43,1995,1,0,343510.84,.3095544,3,17
29479,2009,F,45,1995,1,0,62722.762,.39771572,1,17
29479,2010,F,46,1995,1,0,203717.92,.27669808,2,17
29480,1996,F,32,1995,2,0,48442.789,.34665903,2,16
29480,1997,F,33,1995,2,0,19034.717,.77705085,3,16
29480,1998,F,34,1995,2,0,26803.652,.8959474,1,16
29480,2011,F,47,1995,2,0,12547.391,.82564455,3,16
29481,1998,F,34,1998,4,1,23467.68,.29063448,3,17
29481,2000,F,36,1998,4,1,30385.859,.38086456,1,17
29481,2003,F,39,1998,4,1,26942.43,.40664282,4,17
29481,2005,F,41,1998,4,1,30195.275,.92185003,2,17
29481,2011,F,47,1998,4,1,295554.81,.38985565,3,17
29482,1995,F,31,1995,1,0,4115.1172,.29342321,3,15
29482,2001,F,37,1995,1,0,65782.125,.2899245,3,15
29483,1997,F,33,1995,2,0,25206.248,.84821159,3,15
29483,2001,F,37,1995,2,0,56914.871,.29836747,4,15
29483,2002,F,38,1995,2,0,38146.746,.91898066,3,15
29483,2004,F,40,1995,2,0,56679.766,.31176835,3,15
29483,2008,F,44,1995,2,0,48744.5,.23409678,1,15
29483,2009,F,45,1995,2,0,9990.6504,.29868633,1,15
29483,2010,F,46,1995,2,0,22777.469,.82732356,4,15
29484,1999,M,34,1995,4,0,73234.734,.36793837,3,16
29484,2001,M,36,1995,4,0,119947.88,.051300313,2,16
29484,2006,M,41,1995,4,0,15042.251,.42824987,2,16
29484,2008,M,43,1995,4,0,176686.97,.68397379,3,16
29485,2006,M,41,2005,3,1,76436.227,.65096927,3,19
29485,2007,M,42,2005,3,1,124610.83,.21265954,3,19
29485,2008,M,43,2005,3,1,20577.959,.062618107,2,19
29485,2010,M,45,2005,3,1,119501.87,.081532836,2,19
29486,2003,M,38,1995,4,1,17811.904,.53207064,4,16
29486,2006,M,41,1995,4,1,139860.89,.022740835,1,16
29486,2009,M,44,1995,4,1,118145.05,.94021153,2,16
29486,2011,M,46,1995,4,1,23757.332,.33067846,3,16
29487,2002,M,37,2000,1,0,13319.505,.58174652,2,15
29487,2006,M,41,2000,1,0,40021.621,.36916327,3,15
29487,2008,M,43,2000,1,0,52911.996,.44773331,1,15
29487,2009,M,44,2000,1,0,52090.621,.10683431,1,15
29488,1995,M,46,1995,3,0,35083.746,.71204609,3,14
29488,1999,M,50,1995,3,0,86768.539,.063242905,4,14
29489,1995,M,30,1995,2,1,111939.73,.0040713446,3,15
29489,2006,M,41,1995,2,1,45532.84,.77215868,3,15
29489,2007,M,42,1995,2,1,18990.416,.67411357,1,15
29490,1995,M,46,1995,4,0,19627.664,.27683222,3,16
29490,1997,M,48,1995,4,0,111504.2,.17959143,2,16
29491,1995,M,46,1995,4,1,162415.86,.42837653,3,16
29491,1999,M,50,1995,4,1,21722.072,.73902458,4,16
29491,2001,M,52,1995,4,1,58530.18,.74829155,3,16
29492,2004,M,39,1995,4,1,14430.629,.16138366,3,15
29492,2007,M,42,1995,4,1,20319.299,.25972,1,15
29492,2009,M,44,1995,4,1,51747.492,.27165654,1,15
29493,1995,M,46,1995,4,0,35613.121,.65065563,4,18
29493,2000,M,51,1995,4,0,60263.059,.72478229,1,18
29493,2003,M,54,1995,4,0,154175.52,.81078327,1,18
29494,2010,F,45,1995,1,1,31152.129,.31900039,1,15
29494,2011,F,46,1995,1,1,16141.739,.27267519,2,15
29495,2000,F,35,1995,2,0,15998.61,.89411664,3,15
29495,2002,F,37,1995,2,0,49061.672,.53784364,1,15
29495,2007,F,42,1995,2,0,275780.81,.30373392,2,15
29496,1998,F,33,1995,4,0,13646.596,.51062292,2,11
29496,1999,F,34,1995,4,0,4207.1743,.43823445,2,11
29497,1996,M,30,1995,1,1,38616.684,.48621508,3,17
29497,2000,M,34,1995,1,1,139482.23,.01826999,2,17
29498,2003,M,53,1995,2,0,92538.742,.94685632,3,18
29498,2006,M,56,1995,2,0,102265.02,.35013449,3,18
29498,2007,M,57,1995,2,0,146780.27,.18467489,2,18
29498,2009,M,59,1995,2,0,455608.94,.99676639,4,18
29499,1998,M,48,1995,4,0,127644.99,.91586787,1,18
29499,2003,M,53,1995,4,0,21690.234,.21261388,1,18
29499,2006,M,56,1995,4,0,39124.754,.60244197,2,18
29499,2008,M,58,1995,4,0,196851.83,.26133704,4,18
29500,2001,M,51,1995,2,0,10276.514,.4618921,3,15
29500,2002,M,52,1995,2,0,22146.332,.71572882,3,15
29500,2004,M,54,1995,2,0,27398.035,.46008056,3,15
29501,2001,M,51,1995,4,0,21726.766,.54829961,1,16
29501,2003,M,53,1995,4,0,129552.53,.39106077,3,16
29502,1999,M,33,1995,1,1,35749.91,.40480849,4,13
29502,2002,M,36,1995,2,1,7929.5654,.04186159,1,13
29502,2004,M,38,1995,2,1,23721.318,.80716366,2,13
29502,2006,M,40,1995,2,1,21923.617,.51695448,2,13
29502,2009,M,43,1995,2,1,56067,.89601666,1,13
29502,2011,M,45,1995,2,1,3044.9985,.54394042,2,13
29503,2000,M,34,1995,4,0,150556.39,.40578929,2,16
29503,2003,M,37,1995,4,0,153885.55,.68340439,2,16
29503,2007,M,41,1995,4,0,88214.938,.49668267,3,16
29503,2008,M,42,1995,4,0,11112.966,.17732555,1,16
29504,1998,M,32,1995,2,1,17779.395,.20937027,4,12
29504,2003,M,37,1995,3,1,16508.029,.49989063,3,12
29504,2005,M,39,1995,3,1,4234.5586,.14406766,1,12
29504,2007,M,41,1995,3,1,12579.833,.59642857,2,12
29504,2011,M,45,1995,3,1,134220.81,.16751458,3,12
29505,1999,M,33,1995,1,0,206917.13,.41350478,3,18
29505,2000,M,34,1995,1,0,238433.81,.57602847,3,18
29505,2001,M,35,1995,1,0,24273.756,.76436734,3,18
29505,2002,M,36,1995,1,0,161006.8,.95169055,3,18
29506,1996,M,30,1995,1,0,29419.66,.25610965,1,14
29506,1998,M,32,1995,1,0,5656.9312,.45604861,2,14
29506,2001,M,35,1995,1,0,358733.22,.29332054,3,14
29506,2002,M,36,1995,1,0,17071.072,.80353552,1,14
29507,1997,M,47,1995,2,0,194423.23,.96780396,1,15
29507,1999,M,49,1995,2,0,44876.371,.92795718,2,15
29507,2002,M,52,1995,2,0,29702.424,.99241388,2,15
29507,2004,M,54,1995,2,0,57568.324,.58955884,2,15
29508,1995,F,45,1995,4,1,14055.693,.34620592,3,13
29508,1997,F,47,1995,4,1,3400.1812,.64868593,3,13
29508,1999,F,49,1995,4,1,51773.91,.92862952,1,13
29508,2001,F,51,1995,4,1,36067.289,.28508931,4,13
29508,2003,F,53,1995,4,1,19812.152,.91364014,2,13
29509,2003,F,53,1995,3,0,14094.984,.099589474,4,12
29509,2004,F,54,1995,3,0,43020.512,.72402084,2,12
29509,2006,F,56,1995,3,0,16254.334,.66093099,4,12
29510,1996,F,30,1996,1,0,16083.621,.70880347,2,14
29510,2000,F,34,1996,1,0,22442.84,.023570409,1,14
29510,2009,F,43,1996,1,0,47983.91,.17681503,2,14
29510,2010,F,44,1996,1,0,27912.291,.87901008,2,14
29511,1997,F,31,1995,2,1,2287.5901,.050041698,3,12
29511,1998,F,32,1995,2,1,7745.3252,.84069848,4,12
29511,2002,F,36,1995,2,1,53834.984,.9534446,2,12
29511,2004,F,38,1995,2,1,19619.359,.23353067,3,12
29511,2010,F,44,1995,2,1,53338,.62818718,2,12
29512,1997,F,31,1995,4,0,15599.69,.8541137,3,15
29512,2000,F,34,1995,5,0,27309.529,.50216717,3,15
29512,2004,F,38,1995,5,0,57565.406,.80106384,4,15
29512,2008,F,42,1995,1,0,29335.119,.67666245,4,15
29513,1996,F,46,1995,4,1,59397.664,.058109347,2,14
29513,2000,F,50,1995,4,1,48104.457,.1901328,1,14
29514,1996,F,30,1995,1,0,57743.969,.99658728,2,15
29514,2000,F,34,1995,1,0,16025.807,.84240103,2,15
29514,2006,F,40,1995,1,0,62724.023,.97961789,3,15
29515,1996,F,30,1995,2,1,446.30978,.19429864,3,9
29515,2002,F,36,1995,2,1,9668.9023,.53438437,2,9
29515,2011,F,45,1995,2,1,3180.467,.712277,1,9
29516,1995,M,44,1995,1,0,141407.56,.8554765,1,16
29516,1997,M,46,1995,1,0,100167.14,.012010494,2,16
29516,1998,M,47,1995,1,0,6524.4058,.73050267,2,16
29516,2001,M,50,1995,1,0,18669.209,.54785746,2,16
29516,2002,M,51,1995,1,0,36599.715,.75538099,2,16
29516,2006,M,55,1995,1,0,296856.03,.39703262,1,16
29517,1995,M,44,1995,2,0,35443.617,.53673297,2,15
29517,2006,M,55,1995,2,0,37469.766,.94813502,3,15
29518,1998,M,31,1995,2,0,11313.264,.82277119,3,14
29518,2001,M,34,1995,2,0,12746.749,.11140266,4,14
29518,2006,M,39,1995,2,0,97428.938,.1450557,1,14
29519,1998,M,47,1995,1,0,214892.83,.97082102,3,19
29519,2000,M,49,1995,1,0,32601.945,.15824459,2,19
29519,2001,M,50,1995,1,0,55946.258,.82332528,2,19
29519,2005,M,54,1995,1,0,215387.94,.63111085,4,19
29519,2008,M,57,1995,1,0,450147.66,.32628939,1,19
29520,1996,M,45,1995,1,1,20527.572,.59409696,4,16
29520,2000,M,49,1995,1,1,37202.848,.071666472,2,16
29521,1996,M,45,1995,2,1,6302.3784,.67623639,4,14
29521,1997,M,46,1995,2,1,49063.219,.25802225,4,14
29522,1998,F,47,1995,2,1,3819.7212,.77696264,3,12
29522,1999,F,48,1995,2,1,57906.559,.11589303,2,12
29522,2010,F,59,1995,2,1,2071.2334,.66876137,3,12
29523,1998,F,31,1995,1,1,119119.45,.16789564,4,14
29523,1999,F,32,1995,1,1,6226.1855,.83865136,3,14
29523,2002,F,35,1995,1,1,13068.18,.72599858,2,14
29523,2004,F,37,1995,1,1,76759.813,.96506894,2,14
29524,1995,F,28,1995,2,0,27699.744,.37502885,3,16
29524,1998,F,31,1995,2,0,217570.78,.78267717,4,16
29524,1999,F,32,1995,2,0,36248.945,.23387213,1,16
29524,2000,F,33,1995,2,0,60420.086,.12972686,2,16
29524,2002,F,35,1995,2,0,73265.633,.26407534,2,16
29524,2003,F,36,1995,2,0,12820.384,.2022002,3,16
29524,2008,F,41,1995,2,0,48229.902,.81861788,1,16
29524,2009,F,42,1995,2,0,132939.42,.70428836,2,16
29525,1998,F,31,1995,2,1,10119.993,.20295419,4,12
29525,1999,F,32,1995,2,1,11170.024,.17512266,3,12
29525,2001,F,34,1995,2,1,77205.086,.82110226,1,12
29526,1996,F,29,1995,1,0,126029.88,.96158046,3,17
29526,2009,F,42,1995,1,0,100981.06,.32872498,3,17
29527,1999,F,48,1995,4,0,23331.98,.17835785,1,16
29527,2003,F,52,1995,4,0,30796.172,.67009741,3,16
29527,2004,F,53,1995,4,0,133199.45,.44276842,2,16
29527,2005,F,54,1995,4,0,50586.227,.59380203,1,16
29528,1995,M,27,1995,4,0,25943.607,.55819726,2,17
29528,1997,M,29,1995,4,0,78733.016,.041301604,2,17
29528,1999,M,31,1995,4,0,224623.81,.68858176,2,17
29528,2005,M,37,1995,2,0,45189.359,.76873285,2,17
29528,2008,M,40,1995,4,0,48881.395,.92746711,4,17
29529,1996,M,44,1995,1,1,21873.861,.26917586,3,18
29529,1997,M,45,1995,1,1,25531.453,.48297608,4,18
29529,2000,M,48,1995,1,1,180640.67,.91260707,3,18
29530,1996,M,44,1995,4,0,112778.25,.72460717,2,19
29530,1999,M,47,1995,4,0,73602.711,.13744394,4,19
29530,2001,M,49,1995,4,0,268451.91,.24162078,1,19
29530,2005,M,53,1995,4,0,97739.867,.65263206,1,19
29530,2006,M,54,1995,4,0,714014.63,.22166948,2,19
29531,1995,M,43,1995,1,1,33849.336,.32394084,1,17
29531,1998,M,46,1995,1,1,12268.894,.54278719,2,17
29531,2003,M,51,1995,1,1,98941.258,.92768395,2,17
29531,2004,M,52,1995,1,1,129225.12,.55056202,4,17
29532,1998,M,46,1995,4,0,69556.195,.92202634,3,16
29532,2005,M,53,1995,4,0,29127.068,.72355008,2,16
29532,2008,M,56,1995,4,0,83419.953,.122635,2,16
29533,1995,M,43,1995,3,1,14695.86,.74933088,1,17
29533,1996,M,44,1995,3,1,102001.41,.0099811591,3,17
29533,1998,M,46,1995,3,1,300907.66,.99368244,3,17
29533,2002,M,50,1995,3,1,12019.011,.82311463,3,17
29533,2005,M,53,1995,3,1,64690.367,.54107445,3,17
29534,1997,M,45,1995,2,1,7814.2549,.7183615,3,14
29534,1998,M,46,1995,2,1,911171.25,.50729913,2,14
29534,1999,M,47,1995,2,1,51914.34,.77980465,1,14
29534,2002,M,50,1995,2,1,4986.2017,.081250653,3,14
29535,1995,F,43,1995,3,0,20385.559,.075399667,4,12
29535,1998,F,46,1995,3,0,3236.1553,.28626028,2,12
29535,2002,F,50,1995,3,0,133505.17,.033297759,3,12
29535,2003,F,51,1995,3,0,43950.063,.11719039,4,12
29535,2005,F,53,1995,3,0,9424.5547,.7177068,2,12
29535,2006,F,54,1995,3,0,29888.104,.98815393,3,12
29535,2008,F,56,1995,3,0,88276.445,.14451778,4,12
29536,1996,M,43,1995,4,0,56625.809,.36360338,2,14
29536,1999,M,46,1995,4,0,12180.845,.51673782,2,14
29536,2003,M,50,1995,4,0,24642.877,.1439281,4,14
29536,2004,M,51,1995,4,0,31351.293,.44341925,3,14
29537,2003,M,50,1995,3,0,22757.695,.41549742,2,18
29537,2005,M,52,1995,3,0,517948.25,.38545051,3,18
29537,2011,M,58,1995,3,0,181101.47,.8971529,1,18
29538,1995,M,42,1995,2,0,67241.391,.44710597,4,17
29538,1996,M,43,1995,2,0,1042784.7,.34289902,3,17
29538,1997,M,44,1995,2,0,27566.488,.057233255,1,17
29539,1999,M,46,1995,4,0,28103.281,.90881163,2,15
29539,2000,M,47,1995,4,0,284824.66,.43611422,2,15
29539,2001,M,48,1995,4,0,32555.49,.55570996,3,15
29540,1998,M,45,1995,5,0,34849.02,.12010705,2,14
29540,1999,M,46,1995,5,0,13460.688,.095846258,3,14
29540,2001,M,48,1995,5,0,34502.586,.32202592,2,14
29540,2004,M,51,1995,5,0,41646.688,.3880491,2,14
29540,2008,M,55,1995,5,0,15085.935,.93107653,2,14
29541,1997,M,44,1995,4,1,15490.547,.81363606,3,13
29541,1999,M,46,1995,4,1,6514.9209,.97528458,2,13
29541,2007,M,54,1995,4,1,44229.57,.49424636,3,13
29541,2008,M,55,1995,4,1,23940.229,.73630285,2,13
29542,1995,M,42,1995,1,0,105372.5,.61490035,3,17
29542,2002,M,49,1995,1,0,79466.406,.042753059,1,17
29543,2000,F,31,1996,4,1,6161.2588,.37425479,3,13
29543,2001,F,32,1996,4,1,48484.465,.32431233,4,13
29543,2002,F,33,1996,4,1,14297.075,.30977422,3,13
29543,2006,F,37,1996,4,1,37990.961,.10464573,4,13
29544,1999,F,30,1995,4,1,13239.516,.70651931,1,14
29544,2000,F,31,1995,4,1,22604.053,.30824798,4,14
29544,2002,F,33,1995,4,1,11615.911,.44697738,3,14
29544,2003,F,34,1995,4,1,15706.146,.91387886,2,14
29544,2008,F,39,1995,4,1,79242.125,.84911162,3,14
29544,2010,F,41,1995,4,1,11273.43,.66315222,4,14
29545,2001,F,32,1995,1,1,21199.35,.028962934,4,13
29545,2005,F,36,1995,1,1,2923.6438,.067161314,3,13
29545,2007,F,38,1995,1,1,23064.184,.55123502,2,13
29545,2009,F,40,1995,1,1,5235.0791,.62861872,3,13
29546,2002,F,33,2001,4,1,23509.758,.39911672,1,20
29546,2004,F,35,2001,1,1,30472.248,.623559,3,20
29547,1999,F,46,1995,4,1,17216.285,.93506444,2,12
29547,2005,F,52,1995,4,1,7967.9956,.46108934,2,12
29548,1997,M,43,1995,4,0,99237.656,.30299512,2,17
29548,2002,M,48,1995,4,0,37202.383,.93603885,2,17
29549,1996,M,42,1995,5,0,76144.641,.49113497,1,14
29549,1997,M,43,1995,5,0,4883.0425,.7368291,3,14
29549,2000,M,46,1995,5,0,21066.775,.49002659,4,14
29549,2003,M,49,1995,5,0,34529.609,.25169897,2,14
29550,1997,F,43,1995,4,0,37852.574,.1391383,2,14
29550,2000,F,46,1995,4,0,25467.318,.12189157,2,14
29550,2005,F,51,1995,4,0,11277.154,.048991598,4,14
29551,1998,M,43,1995,4,0,94092.242,.055957291,1,17
29551,2000,M,45,1995,4,0,52462.949,.82346022,4,17
29552,1996,M,41,1995,4,1,12897.772,.17892326,4,13
29552,1997,M,42,1995,4,1,28806.893,.31104168,3,13
29552,1999,M,44,1995,4,1,1944.5822,.65239501,2,13
29553,1996,M,41,1995,1,1,42037.152,.61580336,2,20
29553,2003,M,48,1995,1,1,39190.07,.60907948,3,20
29554,1995,M,56,1995,3,0,7398.3975,.33241001,3,11
29554,1996,M,57,1995,3,0,49437.473,.33712503,3,11
29555,1995,M,40,1995,1,0,11487.588,.15052351,1,14
29555,1999,M,44,1995,1,0,32318.049,.39019749,4,14
29555,2004,M,49,1995,1,0,19556.533,.18062603,1,14
29556,2003,M,48,1995,4,0,41627.391,.27111232,1,16
29556,2010,M,55,1995,4,0,1050779.9,.7732417,1,16
29556,2011,M,56,1995,4,0,8073.6841,.35576138,2,16
29557,1996,M,41,1995,2,0,3452.9551,.36720133,2,15
29557,1999,M,44,1995,2,0,8921.8945,.68812531,3,15
29557,2000,M,45,1995,2,0,9032.7871,.68725538,2,15
29557,2002,M,47,1995,2,0,82859.797,.2748259,3,15
29557,2003,M,48,1995,2,0,57400.355,.09883941,2,15
29557,2007,M,52,1995,2,0,21221.299,.78476107,3,15
29557,2009,M,54,1995,2,0,41642.957,.68992925,2,15
29558,1997,M,42,1995,1,1,3583.9766,.64104295,3,13
29558,2006,M,51,1995,2,1,23866.791,.38940296,4,13
29559,1999,M,44,1998,4,0,488697.03,.17256543,2,19
29559,2001,M,46,1998,4,0,49143.094,.59837073,4,19
29559,2005,M,50,1998,4,0,88557.328,.17512716,4,19
29560,1998,F,43,1995,1,0,13927.08,.20942576,4,16
29560,2006,F,51,1995,1,0,115080.91,.46970084,4,16
29561,1999,M,43,1995,4,0,59103.762,.29607549,3,18
29561,2007,M,51,1995,4,0,66211.828,.032722488,2,18
29562,2001,M,45,1995,2,0,156793.67,.56666672,3,18
29562,2002,M,46,1995,2,0,216127.34,.0015761357,3,18
29563,1997,M,41,1995,1,0,45092.043,.079730034,2,14
29563,1998,M,42,1995,1,0,19578.053,.51769668,2,14
29563,1999,M,43,1995,1,0,23414.357,.98094064,1,14
29563,2001,M,45,1995,1,0,34690.641,.086512521,4,14
29563,2007,M,51,1995,1,0,35634.027,.019813001,4,14
29564,2001,M,45,1995,5,0,200479.03,.045079872,1,17
29564,2008,M,52,1995,5,0,45350.145,.66387069,2,17
29564,2009,M,53,1995,5,0,102842.96,.53009236,2,17
29565,1999,M,43,1995,4,0,101067.07,.12822476,4,16
29565,2000,M,44,1995,4,0,12948.175,.030095153,4,16
29565,2001,M,45,1995,4,0,111480.14,.88862073,3,16
29565,2002,M,46,1995,4,0,44183.219,.99131113,3,16
29565,2003,M,47,1995,4,0,22130.479,.47376215,3,16
29565,2005,M,49,1995,4,0,52397.613,.72713715,2,16
29565,2007,M,51,1995,4,0,36008.613,.56151801,3,16
29566,1995,F,55,1995,4,0,37958,.12583563,2,15
29566,1999,F,59,1995,4,0,67903.328,.11850457,2,15
29566,2001,F,61,1995,4,0,12178.631,.84824991,4,15
29567,1999,M,42,1995,4,0,116308.53,.58859777,3,18
29567,2011,M,54,1995,4,0,115570.69,.70502573,2,18
29568,1995,M,38,1995,2,0,17263.146,.59274018,3,13
29568,2005,M,48,1995,2,0,18066.752,.70053935,2,13
29569,1996,M,55,1995,2,0,117352.87,.023836428,2,15
29569,1999,M,58,1995,2,0,29083.66,.52024728,2,15
29569,2000,M,59,1995,2,0,13106.432,.87515128,4,15
29570,1995,M,54,1995,1,0,236517.41,.36549205,3,17
29570,1996,M,55,1995,1,0,105322.86,.46717077,3,17
29570,1998,M,57,1995,1,0,193650.19,.67864811,2,17
29571,1996,M,39,1995,1,0,20055.73,.20557268,2,16
29571,1997,M,40,1995,1,0,24974.891,.9158209,2,16
29572,1999,M,42,1995,1,0,135005.69,.16753283,4,18
29572,2000,M,43,1995,1,0,70153.438,.2413052,2,18
29573,1997,M,56,1995,2,1,52276.801,.76151037,4,14
29573,1998,M,57,1995,2,1,15576.733,.93497509,3,14
29573,2001,M,60,1995,2,1,43760.023,.72549576,4,14
29574,1996,M,55,1995,5,1,5696.5625,.38516822,3,16
29574,1997,M,56,1995,5,1,177284.22,.06737788,2,16
29574,2003,M,62,1995,5,1,62047.098,.57945997,4,16
29575,1999,M,42,1999,1,0,5563.8584,.72905296,1,14
29575,2006,M,49,1999,1,0,96225.047,.36273834,3,14
29576,2003,M,46,1997,1,0,20086.002,.84849036,2,15
29576,2009,M,52,1997,1,0,120076.79,.29013708,3,15
29577,1998,M,57,1995,4,0,16067.836,.90762496,2,14
29577,2000,M,59,1995,4,0,80426.203,.88870037,3,14
29578,1995,F,38,1995,1,0,35508.344,.79485339,3,20
29578,1999,F,42,1995,1,0,51783.191,.039454654,3,20
29579,2000,F,43,1995,3,0,28423.34,.7036981,4,15
29579,2001,F,44,1995,3,0,26772.355,.2476037,2,15
