net_tfa,age,inc,educ,fsize,marr,twoearn,db,pira,hown,e401
29.759,25,30.264,16,1,0,0,0,0,0,1
-1.678,29,33.744,15,2,1,1,0,0,0,1
1.679,56,10.83,12,2,0,0,1,0,1,1
0.075,26,20.403,12,1,0,0,1,0,0,1
-1.644,29,64.935,12,4,1,1,1,0,0,1
-4.81,27,25.605,1,1,0,0,0,1,0,1
-14.7,40,48.78,15,2,1,1,0,0,1,1
4.0,45,29.25,12,4,1,1,1,0,0,1
-1.565,32,41.724,9,2,1,1,0,0,0,1
9.334,44,27.39,14,4,1,1,1,0,1,1
17.45,34,28.74,13,6,1,0,0,0,1,1
10.3,34,43.563,15,2,0,0,1,0,1,1
5.327,42,31.131,13,3,0,0,0,0,0,1
-2.76,26,24.192,12,3,1,1,0,0,0,1
9.1,33,42.924,12,1,0,0,1,0,1,1
0.835,32,17.655,15,1,0,0,0,0,1,1
-20.7,41,38.973,13,3,0,0,0,0,1,1
171.738,33,94.737,16,5,1,1,1,1,1,1
0.314,44,50.304,15,3,1,1,0,0,1,1
107.669,64,70.974,12,4,1,1,1,1,0,1
14.1,48,37.986,12,3,1,1,1,0,1,1
21.2,49,63.012,13,4,1,0,0,1,1,1
71.0,59,38.418,12,2,1,0,0,1,1,1
7.507,34,17.76,12,1,0,0,1,0,1,1
8.137,44,20.325,12,1,0,0,1,0,0,1
33.546,34,43.887,18,1,0,0,0,1,0,1
82.249,39,60.12,15,3,1,1,1,1,1,1
1.5,38,25.5,12,1,0,0,0,0,0,1
136.7,54,44.052,14,2,1,1,0,1,0,1
21.844,36,50.025,16,4,1,0,0,0,1,1
-0.28,33,24.138,12,4,1,0,0,0,1,1
16.783,28,56.217,16,4,1,1,0,0,1,1
5.938,34,55.662,16,4,1,1,0,0,1,1
0.6,33,25.5,12,4,1,1,0,0,1,1
5.0,42,57.3,15,5,1,1,1,0,1,1
4.0,38,23.577,16,1,0,0,1,0,1,1
-0.66,46,20.406,12,5,1,1,0,0,0,1
109.399,35,99.48,18,3,1,1,1,1,1,1
24.745,52,28.233,12,3,1,0,0,1,1,1
3.15,28,42.345,16,3,1,0,0,0,0,1
983.0,47,179.1,16,2,1,1,1,0,1,1
19.8,44,42.84,12,6,1,1,0,0,1,1
46.583,42,65.334,12,4,1,1,1,0,1,1
11.749,37,39.744,12,3,1,1,0,0,1,1
2.1,39,45.69,12,5,1,1,0,1,1,1
-0.03,36,34.329,17,1,0,0,1,0,0,1
74.45,37,32.343,16,1,0,0,1,0,1,1
2.2,34,57.15,16,4,1,1,0,0,1,1
134.069,43,70.545,18,6,1,0,0,1,1,1
7.327,44,49.422,12,3,1,1,1,1,1,1
0.0,58,10.2,12,2,0,0,0,0,0,1
2.072,55,32.805,12,3,1,1,0,0,1,1
0.779,62,29.784,12,5,1,1,1,0,1,1
50.499,53,78.801,12,2,1,1,1,0,1,1
0.28,32,15.579,12,4,0,0,0,0,0,1
-9.925,28,54.846,18,3,1,1,0,0,1,1
8.565,49,101.532,14,2,1,1,1,1,1,1
93.783,39,59.952,16,4,1,0,0,1,1,1
-0.383,45,29.295,12,8,1,1,1,0,1,1
240.464,40,91.653,18,4,1,1,0,1,1,1
61.899,58,32.118,12,1,1,0,0,1,0,1
29.857,36,61.92,13,4,1,0,0,1,1,1
28.4,32,70.26,18,3,1,0,0,1,1,1
66.5,47,64.8,16,1,0,0,1,1,0,1
2.125,34,93.915,16,4,1,1,0,1,1,1
100.3,51,52.8,17,2,1,1,1,1,1,1
16.0,39,39.732,12,5,1,1,0,1,1,1
19.0,28,42.513,12,4,1,1,0,0,1,1
24.042,36,70.974,17,3,1,1,0,1,1,1
-3.301,36,48.921,14,5,1,1,1,0,1,1
1.25,57,75.144,12,3,1,1,1,1,1,1
41.588,44,48.252,14,1,0,0,1,1,0,1
1.1,58,10.863,12,4,1,0,0,0,1,1
4.0,46,16.86,12,4,1,0,1,0,0,1
65.323,41,50.4,16,4,1,1,1,1,1,1
-17.501,46,34.77,14,4,1,0,0,0,1,1
35.303,54,33.705,10,2,0,0,0,1,1,1
-0.2,37,10.203,9,1,0,0,1,0,0,1
22.484,36,39.627,14,3,1,1,0,0,1,1
31.971,55,123.111,18,2,1,1,1,1,1,1
12.7,38,48.996,15,3,1,1,0,1,1,1
99.3,41,84.759,12,4,1,0,0,1,1,1
10.0,42,52.434,14,1,0,0,1,0,1,1
15.0,56,31.35,12,3,1,0,0,1,1,1
17.049,51,70.092,18,5,1,1,1,0,1,1
-2.9,43,55.716,14,5,1,1,0,0,1,1
5.399,51,24.048,12,2,1,1,0,0,1,1
26.974,40,52.92,18,3,1,1,1,1,1,1
-4.3,37,54.996,12,4,1,1,0,0,1,1
1.3,34,38.94,15,4,1,0,1,0,1,1
10.4,44,57.42,12,2,1,1,0,0,1,1
9.406,29,43.302,11,4,1,1,0,0,0,1
2.699,43,39.255,14,5,1,0,0,0,1,1
8.25,29,143.781,17,3,1,1,1,0,1,1
-49.376,37,33.606,13,4,1,0,0,0,0,1
16.782,28,29.754,12,1,0,0,1,0,0,1
102.705,45,71.01,16,4,1,1,1,0,1,1
20.08,46,76.233,13,4,1,1,1,0,1,1
11.612,34,38.19,12,4,1,1,0,0,1,1
8.349,40,54.594,14,4,1,1,0,0,1,1
0.599,28,26.55,12,4,1,0,0,0,1,1
53.821,56,69.162,12,7,1,1,0,0,1,1
4.5,42,16.512,13,1,0,0,0,0,1,1
14.6,51,21.75,12,2,0,0,0,0,1,1
-17.818,33,38.484,15,3,1,1,0,0,1,1
2.399,40,37.188,16,3,0,0,0,0,0,1
1134.098,38,39.0,18,1,0,0,0,1,1,1
6.0,38,44.604,15,2,1,1,0,1,1,1
9.346,30,42.204,15,3,1,0,0,1,0,1
1.948,34,29.019,14,5,1,0,0,0,1,1
35.831,47,100.116,14,4,1,0,0,1,1,1
3.4,43,38.496,16,4,1,1,1,0,1,1
115.1,44,106.272,14,4,1,1,0,1,1,1
54.1,40,55.815,12,4,1,1,0,1,1,1
0.0,34,38.64,12,1,0,0,1,0,0,1
523.535,36,164.097,18,2,1,1,1,1,1,1
3.971,31,34.71,13,4,1,1,0,1,0,1
1.265,40,33.993,12,1,0,0,0,0,1,1
-5.6,45,55.986,13,6,1,1,1,0,0,1
-0.6,42,18.726,12,4,0,0,1,0,1,1
4.007,50,34.986,16,1,0,0,1,0,0,1
44.0,43,57.18,16,3,0,0,1,1,1,1
-5.25,38,44.472,12,5,1,1,1,0,1,1
-5.0,40,42.96,16,1,0,0,0,0,0,1
107.75,31,58.632,16,5,1,0,0,1,1,1
256.699,55,49.05,14,2,0,0,1,0,1,1
66.049,45,35.913,12,4,1,0,0,0,1,1
-10.1,35,31.242,12,3,1,1,0,0,0,1
6.259,37,36.531,12,5,1,1,0,0,1,1
116.632,39,93.12,18,2,0,0,0,1,1,1
133.6,53,83.46,16,4,0,0,0,1,1,1
28.0,47,80.211,12,2,1,1,0,1,1,1
23.915,42,27.171,13,2,0,0,1,1,1,1
37.699,50,69.87,12,4,1,0,0,1,1,1
-3.25,30,20.7,10,5,1,0,0,0,1,1
-2.001,35,32.364,12,1,0,0,0,0,1,1
16.5,38,38.61,17,1,0,0,1,0,1,1
-36.0,50,31.26,16,1,0,0,1,0,0,1
-0.567,26,22.914,1,4,1,1,0,0,1,1
152.5,63,76.104,18,2,0,0,0,1,1,1
630.632,50,101.331,17,1,0,0,1,1,1,1
1.5,33,35.535,12,2,1,1,0,0,1,1
3.6,43,26.682,12,5,1,0,1,0,1,1
0.0,44,21.48,12,1,0,0,1,0,0,1
-2.985,42,33.903,18,3,0,0,0,0,1,1
12.08,36,27.0,12,4,1,0,0,0,1,1
0.4,33,28.179,13,1,0,0,1,1,0,1
-59.45,25,40.8,16,1,0,0,1,0,0,1
13.32,36,25.647,13,1,0,0,1,0,1,1
-13.229,33,30.714,12,5,1,1,1,0,0,1
22.899,41,49.134,12,5,1,0,0,0,1,1
8.35,39,67.488,12,5,1,1,0,0,1,1
28.47,43,44.298,16,5,1,0,0,1,1,1
34.739,38,17.028,14,3,1,0,0,0,1,1
-1.42,54,38.304,12,1,0,0,1,0,0,1
-7.4,34,26.598,15,3,1,1,0,0,1,1
-12.396,37,85.32,17,3,1,1,0,1,1,1
4.07,30,34.842,16,2,1,1,1,1,1,1
302.594,49,77.424,18,2,1,0,0,0,1,1
145.139,47,86.7,12,2,1,1,0,1,1,1
-3.38,28,25.245,14,2,1,1,1,0,1,1
12.0,26,70.368,16,2,1,1,1,0,1,1
-0.68,34,21.81,10,5,1,1,1,0,1,1
7.85,35,28.71,14,1,0,0,0,0,0,1
0.0,26,14.985,11,8,1,0,0,0,0,1
39.98,36,19.296,12,2,0,0,1,0,0,1
91.999,41,40.296,12,4,1,0,0,1,1,1
13.263,45,43.326,16,5,1,1,1,0,1,1
3.149,34,16.884,14,1,0,0,0,0,0,1
47.509,43,50.25,12,4,1,1,0,0,1,1
139.998,61,45.75,12,2,1,0,0,1,1,1
63.6,60,57.678,14,2,1,1,1,1,1,1
18.09,41,34.692,15,1,0,0,0,0,0,1
7.5,51,27.132,12,4,1,0,0,0,1,1
-2.0,29,36.618,15,1,0,0,1,0,0,1
36.1,29,94.125,16,2,1,1,1,1,1,1
28.76,32,26.958,16,1,0,0,1,1,1,1
129.011,44,56.802,16,4,1,1,0,1,1,1
17.35,30,30.036,16,4,1,0,0,0,1,1
73.499,54,31.29,12,4,1,0,0,0,1,1
0.0,40,12.36,12,4,1,0,0,0,0,1
71.5,54,124.02,18,3,1,1,0,1,1,1
18.31,34,15.756,12,3,1,1,0,0,1,1
-2.551,46,54.045,18,1,0,0,1,1,1,1
1.0,40,14.04,12,2,0,0,1,0,0,1
38.355,35,74.556,15,2,1,1,0,1,1,1
50.1,42,52.416,13,4,1,1,1,1,1,1
184.549,39,128.793,18,4,1,1,0,1,1,1
-2.66,25,11.157,14,1,0,0,0,0,0,1
58.899,32,100.491,16,2,1,1,1,1,1,1
113.6,47,52.11,16,2,1,1,0,1,1,1
59.15,57,25.392,12,2,0,0,0,0,0,1
-0.875,32,31.23,17,1,0,0,1,0,0,1
2.927,31,51.6,13,2,1,1,1,0,0,1
5.7,32,36.6,12,2,1,1,0,0,1,1
13.5,42,66.21,18,3,1,1,1,1,0,1
46.099,61,59.166,16,5,0,0,0,1,1,1
169.1,44,109.653,16,4,1,1,0,1,1,1
23.11,34,39.45,16,4,1,1,0,1,1,1
4.999,50,51.234,9,2,1,1,1,1,1,1
13.1,32,16.59,12,1,0,0,0,0,0,1
16.998,56,33.414,11,3,1,1,1,0,1,1
5.8,34,41.415,16,5,1,1,1,1,1,1
27.029,56,42.144,15,2,1,1,1,1,1,1
28.6,43,73.641,14,2,1,1,0,1,1,1
22.849,38,47.826,14,1,0,0,0,0,0,1
32.992,40,80.664,15,4,1,0,0,1,1,1
6.302,26,37.641,17,1,0,0,0,0,1,1
10.225,30,64.731,18,2,1,1,1,0,1,1
0.881,26,29.655,12,2,0,0,0,1,0,1
4.15,46,63.24,18,2,1,1,0,1,0,1
5.617,34,54.819,16,2,1,1,1,0,1,1
6.457,44,88.074,18,4,1,1,1,1,1,1
44.0,50,52.11,17,2,0,0,1,1,1,1
12.51,38,31.8,12,5,1,1,0,0,1,1
2.3,45,13.77,12,8,0,0,0,0,0,1
-0.55,38,24.87,14,3,0,0,1,0,1,1
60.499,50,70.065,17,1,0,0,1,0,1,1
34.678,29,54.9,16,4,1,0,0,0,1,1
-4.1,36,30.972,12,4,1,1,1,0,0,1
11.5,54,36.0,15,2,0,0,0,0,0,1
70.7,33,30.762,13,2,0,0,0,0,1,1
0.0,39,17.037,12,1,0,0,1,0,0,1
-4.422,32,24.84,15,3,1,0,0,1,1,1
0.0,49,12.084,12,1,0,0,0,0,1,1
11.999,53,53.292,12,4,1,1,0,0,1,1
1.303,34,19.413,12,1,0,0,0,0,0,1
131.63,60,128.04,18,3,1,0,0,1,1,1
-9.312,37,25.443,15,2,0,0,1,0,0,1
2.475,30,13.503,12,2,0,0,1,0,1,1
84.0,42,61.5,15,4,1,0,0,1,1,1
52.3,36,68.772,13,4,1,1,0,0,1,1
48.856,37,48.966,12,3,1,1,1,1,1,1
77.0,46,59.769,16,4,1,1,1,1,1,1
1.199,28,54.993,16,2,1,1,0,0,1,1
-0.292,27,17.4,12,4,1,0,0,0,0,1
1.4,37,6.765,14,4,1,1,0,0,1,1
54.2,52,50.22,12,4,1,1,1,0,1,1
25.525,42,49.668,16,2,1,1,0,1,1,1
-0.65,40,27.768,12,5,1,0,0,0,1,1
7.7,28,72.648,17,2,1,1,0,0,1,1
66.049,52,42.252,14,2,0,0,1,0,1,1
-2.038,61,37.359,12,2,1,1,0,0,1,1
95.474,52,66.36,15,3,1,0,0,1,1,1
164.392,46,91.017,14,4,1,1,0,1,1,1
-7.25,41,29.739,17,1,0,0,1,0,1,1
41.6,41,18.24,12,3,0,0,0,0,1,1
7.999,45,57.843,12,2,1,1,0,0,0,1
5.325,47,38.82,12,5,1,1,1,0,1,1
4.668,30,54.015,13,3,1,0,0,0,1,1
7.7,59,45.27,12,2,1,0,1,0,1,1
0.015,39,17.079,9,5,1,1,0,0,0,1
2.976,30,38.454,13,4,1,1,1,0,1,1
131.663,61,38.076,11,2,0,0,1,1,1,1
3.487,26,44.394,14,2,1,1,0,0,1,1
1.411,31,23.208,16,1,0,0,1,0,0,1
2.6,34,73.59,13,4,1,1,0,0,1,1
-1.79,42,39.84,13,6,1,0,1,0,1,1
79.328,48,88.596,16,1,0,0,1,1,1,1
12.9,46,88.98,16,3,1,1,1,0,1,1
-6.64,35,35.124,15,2,0,0,0,0,0,1
445.5,62,135.072,17,4,1,1,1,1,1,1
9.057,32,14.121,12,1,0,0,1,1,1,1
182.01,41,74.532,18,2,1,1,0,1,1,1
38.25,44,96.774,15,3,1,1,0,0,1,1
22.8,47,48.423,12,2,1,1,0,0,1,1
5.545,62,27.684,14,2,1,0,0,1,0,1
1.0,60,32.64,13,2,1,0,0,0,1,1
53.8,60,28.44,12,2,1,1,0,1,1,1
14.825,52,37.356,13,3,1,1,0,0,1,1
24.45,42,35.733,12,5,1,0,0,0,1,1
55.906,51,69.873,12,4,1,1,0,0,1,1
-3.6,34,16.803,15,1,0,0,0,0,0,1
18.7,32,51.816,16,1,0,0,0,0,1,1
6.478,57,32.913,12,2,1,0,0,0,1,1
68.423,37,75.057,18,1,0,0,0,1,0,1
28.0,55,37.377,8,3,1,0,0,0,1,1
14.775,45,58.758,14,2,1,1,0,0,1,1
-6.46,40,34.425,12,4,1,1,0,0,1,1
-0.107,45,67.989,12,2,1,1,1,0,1,1
81.7,29,86.505,18,3,1,0,0,1,1,1
9.75,31,12.0,12,1,0,0,0,0,0,1
12.5,61,32.595,5,3,1,0,0,0,1,1
27.5,36,9.315,18,1,0,0,0,1,0,1
28.1,47,71.217,16,2,1,1,0,1,1,1
65.391,50,65.565,17,4,1,1,1,1,1,1
7.2,48,38.517,13,4,1,1,1,0,1,1
-0.124,45,41.292,13,5,1,1,1,1,1,1
56.3,57,43.398,16,2,1,0,0,1,1,1
0.3,34,18.018,14,3,1,0,0,0,1,1
28.6,38,51.15,18,1,0,0,1,1,1,1
0.301,37,31.5,15,6,1,1,0,0,0,1
13.499,31,24.75,16,1,0,0,0,0,0,1
6.465,39,21.888,12,2,0,0,1,0,0,1
5.863,40,40.677,12,4,1,1,1,1,1,1
84.05,52,48.639,14,5,0,0,0,0,1,1
23.799,48,89.94,14,5,1,1,0,1,1,1
105.0,40,101.226,16,6,1,0,0,1,1,1
9.305,39,37.944,12,4,1,0,0,0,1,1
0.161,28,38.478,16,3,1,1,0,1,0,1
6.499,36,43.164,12,4,1,1,0,0,1,1
-8.1,30,35.064,18,1,0,0,1,0,0,1
122.0,49,192.99,14,3,1,1,0,1,1,1
-12.0,27,29.301,12,3,1,1,1,0,0,1
59.0,58,28.56,12,3,1,0,0,1,1,1
56.227,56,61.524,15,2,1,1,1,1,1,1
142.1,37,191.715,18,3,1,1,0,1,1,1
27.999,57,34.791,12,4,1,1,0,1,1,1
1.45,36,20.094,7,4,1,1,0,0,1,1
-14.351,35,57.603,12,2,1,1,0,0,1,1
127.174,51,43.56,16,1,0,0,0,0,1,1
13.8,26,34.494,13,2,1,1,0,0,1,1
45.0,43,32.1,15,1,0,0,1,1,1,1
101.408,56,36.912,12,3,1,1,1,1,1,1
-0.55,35,40.674,10,2,1,1,1,0,0,1
0.715,33,43.572,12,4,1,1,1,0,0,1
8.846,32,49.635,16,3,1,1,0,0,1,1
-5.946,35,18.279,12,3,0,0,1,0,0,1
52.0,60,38.82,14,1,0,0,1,0,0,1
13.25,47,47.73,16,1,0,0,1,1,0,1
38.5,41,67.596,18,1,0,0,0,1,1,1
0.0,42,59.433,17,5,1,1,1,0,1,1
42.498,49,32.838,13,1,0,0,1,1,0,1
-2.5,42,33.804,13,2,0,0,1,0,1,1
14.549,47,92.583,18,3,1,1,0,0,1,1
63.176,37,69.264,16,4,1,0,0,0,1,1
26.8,61,27.702,12,8,1,1,0,1,1,1
80.799,53,47.19,13,1,0,0,0,1,1,1
-2.474,40,25.614,14,4,1,0,0,0,0,1
-2.485,48,35.082,12,4,1,1,0,0,0,1
40.999,53,102.6,16,5,1,1,0,1,1,1
7.28,38,30.51,14,2,0,0,0,0,0,1
6.701,36,23.331,15,3,0,0,0,1,1,1
0.45,47,30.0,13,3,0,0,1,0,0,1
14.91,31,48.588,13,4,1,1,1,0,1,1
60.459,37,41.031,18,2,1,0,0,1,1,1
87.0,43,155.196,17,4,1,1,1,1,1,1
4.509,45,70.668,18,6,1,1,0,0,1,1
1.749,27,86.574,18,1,0,0,0,0,0,1
0.45,36,20.4,12,4,1,0,0,0,1,1
1.149,43,22.527,13,1,0,0,1,0,0,1
0.728,39,28.614,16,3,1,1,0,0,1,1
3.842,27,25.26,16,1,0,0,0,0,0,1
8.5,29,44.697,12,1,0,0,1,0,1,1
-28.701,36,60.651,9,4,1,0,1,0,1,1
-4.14,38,13.668,13,3,0,0,0,0,0,1
35.3,39,36.9,13,3,1,0,0,0,1,1
7.5,30,37.995,12,3,1,0,0,0,1,1
22.6,40,68.175,12,5,1,1,1,1,1,1
18.25,64,36.036,13,1,0,0,1,0,1,1
1.55,29,46.383,12,2,1,1,1,0,1,1
-13.701,34,82.488,16,4,1,1,0,1,1,1
21.75,28,29.514,12,1,1,0,0,0,0,1
7.5,28,53.664,12,3,1,1,0,0,1,1
4.8,32,42.864,14,2,1,1,0,0,0,1
16.25,25,35.505,12,3,1,1,0,1,1,1
5.0,39,39.12,6,7,1,1,0,0,1,1
20.39,28,69.615,13,2,1,1,0,1,0,1
80.749,43,58.905,12,4,1,1,1,1,1,1
94.675,55,101.187,12,5,1,1,0,0,1,1
5.48,29,42.771,15,1,0,0,1,0,0,1
36.145,35,36.882,12,3,1,1,0,0,1,1
8.849,56,8.136,12,2,1,0,1,0,1,1
-6.15,53,22.215,6,1,0,0,1,0,0,1
-5.715,42,26.526,12,4,1,1,0,0,1,1
-1.9,36,18.768,14,3,0,0,0,0,0,1
15.5,25,26.73,12,1,0,0,0,0,1,1
-7.817,35,40.446,14,3,1,1,0,0,0,1
314.6,47,118.197,16,4,1,1,1,1,1,1
44.043,54,55.08,12,2,1,1,0,0,1,1
0.2,55,25.638,12,2,1,0,0,0,1,1
61.5,43,47.184,13,4,1,0,0,1,1,1
1.4,44,14.496,9,5,0,0,0,0,0,1
33.313,44,35.52,12,1,0,0,1,0,1,1
77.786,31,75.282,12,1,0,0,0,0,0,1
203.2,39,97.845,14,2,1,1,1,1,1,1
1.75,30,30.105,14,1,0,0,1,0,0,1
49.5,52,83.61,12,4,1,0,0,0,1,1
28.1,44,65.976,13,3,1,1,0,0,1,1
30.2,29,83.61,17,2,1,1,1,1,0,1
77.975,47,77.016,14,2,1,1,1,0,1,1
18.5,42,24.546,12,2,0,0,1,0,0,1
87.509,29,91.536,16,2,1,1,1,1,1,1
21.8,32,54.144,16,1,0,0,0,1,0,1
1.0,44,11.88,10,5,0,0,0,0,0,1
28.049,37,35.706,14,4,1,0,0,0,0,1
12.961,52,24.117,16,1,0,0,1,0,1,1
-1.645,35,14.076,12,4,1,0,0,0,0,1
4.763,27,24.693,12,3,1,1,1,0,1,1
58.675,42,53.496,13,4,1,1,1,1,1,1
-0.337,51,25.434,12,3,0,0,1,0,1,1
0.15,44,21.099,12,3,0,0,1,0,1,1
-4.77,47,61.8,12,5,1,1,1,0,1,1
65.612,57,73.815,17,3,1,1,1,1,1,1
19.0,38,99.03,16,3,1,1,0,1,1,1
14.95,35,30.48,16,1,0,0,1,0,1,1
5.8,33,31.857,12,4,1,1,1,0,0,1
4.947,41,40.308,12,5,1,1,1,0,0,1
9.5,33,31.623,18,1,0,0,0,1,0,1
2.2,29,29.235,18,2,0,0,1,0,0,1
-1.788,35,17.424,13,3,0,0,0,0,0,1
18.8,56,52.965,16,2,1,1,0,0,1,1
79.518,39,34.95,14,2,0,0,0,0,1,1
-5.373,44,91.725,14,3,1,1,0,0,1,1
109.8,37,67.512,13,4,1,0,0,1,1,1
16.5,55,13.653,14,2,0,0,0,0,1,1
34.03,34,73.071,12,4,1,1,1,1,1,1
-0.12,28,31.686,13,4,1,1,0,0,1,1
19.5,56,132.996,18,6,1,1,0,0,1,1
20.849,45,54.708,12,1,0,0,1,0,1,1
14.903,49,38.511,8,2,1,1,0,0,1,1
149.7,50,55.296,12,1,0,0,1,1,1,1
55.05,33,95.472,18,3,1,1,1,1,1,1
12.299,47,68.553,16,2,0,0,0,0,1,1
4.7,49,65.136,13,3,1,1,1,0,1,1
-6.258,40,50.292,16,4,1,1,1,0,1,1
17.285,44,54.252,14,4,1,1,1,1,1,1
24.961,54,68.01,13,2,1,1,1,1,1,1
9.55,43,40.854,12,4,1,1,0,1,1,1
-0.1,30,21.588,13,1,0,0,1,0,0,1
113.044,48,88.134,14,4,1,1,1,1,1,1
174.232,44,138.942,16,4,1,1,0,1,1,1
6.45,31,41.922,12,5,1,1,0,0,1,1
0.098,39,16.779,12,4,1,1,0,0,1,1
-10.0,27,12.48,12,2,1,1,1,0,1,1
177.331,47,59.331,18,4,1,1,0,1,1,1
2.075,32,58.689,17,5,1,1,1,1,1,1
52.475,44,68.352,12,5,1,0,0,1,1,1
0.375,41,51.141,12,4,1,1,0,0,1,1
5.4,51,24.48,14,1,0,0,0,1,0,1
9.322,27,49.428,16,2,1,1,0,0,0,1
21.068,33,26.526,12,1,0,0,1,1,1,1
-17.201,36,63.546,16,5,1,0,0,0,1,1
-26.18,33,3.78,16,4,1,0,0,0,0,1
49.949,56,23.319,12,5,1,0,0,1,1,1
-19.9,38,45.822,18,5,1,1,1,1,1,1
4.8,48,13.8,12,2,0,0,1,0,1,1
0.4,43,22.242,14,2,0,0,1,0,0,1
10.423,45,39.06,15,2,0,0,1,0,0,1
92.899,47,80.4,13,6,1,1,0,1,1,1
33.075,33,30.117,18,4,1,1,0,0,0,1
94.599,63,54.45,12,2,1,1,1,1,1,1
16.9,42,36.12,18,1,0,0,1,0,0,1
1.499,38,28.086,12,4,1,1,1,0,0,1
29.0,35,59.43,14,3,0,0,0,0,0,1
52.015,39,27.954,14,1,0,0,0,0,1,1
0.98,48,24.765,14,1,0,0,0,0,1,1
-14.3,36,46.533,14,6,1,1,0,0,0,1
4.0,49,23.319,13,5,0,0,0,0,1,1
0.003,28,21.765,16,1,0,0,0,0,0,1
14.362,56,75.477,16,2,1,1,1,0,1,1
17.934,45,53.856,13,1,0,0,0,0,0,1
4.9,44,52.17,15,1,0,0,1,0,1,1
-16.29,49,29.139,12,5,1,0,0,0,1,1
0.0,46,44.922,12,2,1,1,0,0,1,1
17.7,53,17.88,12,1,0,0,1,1,1,1
101.3,43,142.569,16,4,1,1,1,1,1,1
38.9,38,146.1,16,4,1,0,1,1,1,1
76.249,54,68.715,8,3,1,1,1,1,1,1
161.94,47,59.736,15,4,1,1,1,1,1,1
-1.0,35,39.162,13,5,1,1,1,0,1,1
74.8,40,84.687,18,2,1,1,1,1,1,1
2.006,53,16.32,12,2,0,0,1,0,0,1
6.225,37,42.318,12,5,1,1,1,0,0,1
69.699,54,53.895,12,2,1,0,0,1,1,1
18.549,55,33.54,12,2,1,1,1,1,1,1
5.112,40,38.466,14,4,1,0,0,0,1,1
6.1,56,26.1,12,3,1,0,0,0,1,1
-3.253,39,47.754,14,7,1,1,0,0,0,1
-3.501,43,34.95,12,2,0,0,0,0,1,1
42.817,30,31.221,15,1,0,0,1,1,0,1
27.4,35,54.009,16,5,1,0,0,1,1,1
1.45,31,17.31,12,6,0,0,1,0,0,1
81.55,38,89.388,16,2,1,1,1,0,1,1
-3.4,36,64.038,16,4,1,1,0,0,1,1
33.405,36,83.472,16,2,1,1,0,1,1,1
25.794,44,68.535,18,4,1,1,1,0,1,1
13.95,40,81.252,16,5,1,1,1,0,1,1
151.998,57,49.959,12,2,1,0,0,0,1,1
13.849,44,52.476,12,4,1,1,0,0,1,1
19.6,42,57.186,18,1,0,0,1,0,1,1
-5.931,46,24.03,15,2,0,0,0,1,1,1
6.4,33,71.061,15,5,1,0,0,0,1,1
53.65,43,64.659,16,1,0,0,1,1,1,1
9.05,55,37.242,1,3,1,1,1,1,1,1
92.7,46,53.775,14,2,0,0,1,0,1,1
5.8,33,21.72,15,1,0,0,1,0,1,1
-1.84,33,42.408,15,3,1,1,0,0,1,1
22.0,35,64.5,14,1,0,0,1,0,1,1
-1.5,42,16.224,12,6,0,0,0,0,0,1
55.38,43,68.808,16,4,1,1,0,1,1,1
-4.0,34,62.355,16,4,1,1,0,0,1,1
4.764,42,18.555,12,2,1,1,1,0,0,1
2.85,43,23.91,13,4,0,0,1,0,0,1
22.0,33,64.296,12,4,1,1,1,0,1,1
-9.438,33,23.415,14,1,0,0,1,1,0,1
107.257,44,102.189,12,2,1,1,1,1,1,1
41.241,42,48.9,14,3,1,0,1,1,1,1
0.0,40,22.56,14,1,0,0,0,0,0,1
23.55,39,44.04,18,3,0,0,1,1,0,1
2.14,35,32.244,12,2,1,1,0,1,1,1
8.025,34,25.068,12,5,1,1,0,0,1,1
16.247,50,71.205,17,2,1,1,1,0,1,1
32.3,43,78.18,13,5,1,1,0,1,1,1
16.04,45,48.747,12,5,1,1,0,1,1,1
-0.41,30,21.63,13,3,0,0,0,0,0,1
16.376,31,44.871,16,1,0,0,1,0,1,1
13.0,56,23.88,12,1,0,0,0,0,1,1
0.1,27,14.283,15,2,0,0,0,0,1,1
-2.0,44,36.6,12,4,1,1,0,1,1,1
9.6,44,43.92,18,1,0,0,1,1,1,1
81.849,59,67.35,12,2,1,1,0,0,1,1
-12.509,40,52.11,18,4,1,1,0,1,1,1
22.049,47,25.383,12,1,0,0,1,1,1,1
-1.5,42,16.2,14,4,1,0,0,0,0,1
5.3,37,58.164,12,3,1,1,0,0,1,1
9.55,31,43.281,16,3,1,1,1,1,1,1
2.757,35,40.719,14,3,1,1,0,0,0,1
2.28,41,29.706,16,2,0,0,1,0,1,1
-0.741,28,39.015,18,2,1,1,0,0,0,1
6.11,52,66.0,14,3,1,1,0,0,1,1
11.3,43,69.69,18,4,1,1,1,0,1,1
387.836,29,169.962,16,2,1,1,0,1,1,1
31.599,40,51.03,15,1,0,0,1,1,1,1
16.6,42,57.465,18,3,1,1,1,1,1,1
19.249,59,15.372,7,2,1,0,0,0,1,1
-8.0,36,62.37,16,6,1,1,0,0,0,1
21.25,47,51.15,13,5,1,1,1,0,1,1
33.748,37,47.703,12,4,1,1,0,0,1,1
5.9,40,38.376,12,2,0,0,1,0,0,1
171.0,50,103.896,14,2,1,0,0,1,1,1
-3.395,29,29.427,12,4,0,0,1,0,0,1
295.898,40,66.801,14,3,1,1,0,1,1,1
